_index,fecha,Edad,Genero,Grupo étnico,Víctima del conflicto,Tipo de discapacidad,¿Cuenta con SISBEN?,Hora de Apertura del Comercio,Hora Cierre del Comercio,¿Cuántos trabajadores tiene?,¿Cuántos trabajadores extranjeros tiene?,¿Tiene registro ante la DIAN (RUT)?,Hora de recepción de mercancía,Inversión en mercancía,Tipo de producto/servicio,Afiliación a EPS,Medio de transporte,Nivel de escolaridad,seguridad social sin salud,Manejo de basuras,Estado de Registro Cámara,Tipo de contrato
2712,06/24/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,200000.0,"Otro, ¿cuál?",Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2734,06/24/2021 12:00:00 AM,21.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,50000.0,Bebidas,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2713,06/24/2021 12:00:00 AM,51.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,19:00:00.000-05:00,1,0.0,False,09:00:00.000-05:00,300000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2714,06/24/2021 12:00:00 AM,28.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:30:00.000-05:00,19:46:00.000-05:00,0,0.0,False,07:45:00.000-05:00,97000.0,Solo ofrezco servicios.,No afiliado,A pie,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2715,06/24/2021 12:00:00 AM,52.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,SI,06:30:00.000-05:00,17:37:00.000-05:00,0,0.0,False,10:40:00.000-05:00,50000.0,Productos de tabaco,Subsidiado,A pie,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2716,06/24/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,17:28:00.000-05:00,0,0.0,False,06:30:00.000-05:00,50000.0,Solo ofrezco servicios.,No afiliado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2717,06/24/2021 12:00:00 AM,57.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,21:00:00.000-05:00,0,0.0,False,07:30:00.000-05:00,70000.0,Bebidas,Subsidiado,Mototaxi,Primaria completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2718,06/24/2021 12:00:00 AM,40.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:30:00.000-05:00,18:20:00.000-05:00,0,0.0,False,07:20:00.000-05:00,40000.0,Solo ofrezco servicios.,Subsidiado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2719,06/24/2021 12:00:00 AM,65.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:10:00.000-05:00,10:30:00.000-05:00,0,0.0,False,04:30:00.000-05:00,45000.0,Productos de tabaco,No afiliado,A pie,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2720,06/24/2021 12:00:00 AM,52.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,SI,06:00:00.000-05:00,18:01:00.000-05:00,0,0.0,False,10:03:00.000-05:00,25000.0,Productos de tabaco,Subsidiado,A pie,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2721,06/24/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,130000.0,Prendas de vestir y sus accesorios,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge un servicio informal,No tiene registro,NS/NR
2722,06/24/2021 12:00:00 AM,35.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,17:30:00.000-05:00,0,0.0,False,05:00:00.000-05:00,50000.0,Bebidas,No afiliado,Taxi Colectivo,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2723,06/24/2021 12:00:00 AM,51.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,18:30:00.000-05:00,0,0.0,False,07:30:00.000-05:00,360000.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2724,06/24/2021 12:00:00 AM,48.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,08:00:00.000-05:00,18:30:00.000-05:00,0,0.0,False,11:00:00.000-05:00,150000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2725,06/24/2021 12:00:00 AM,46.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,13:00:00.000-05:00,70000.0,Otros productos nuevos,Contributivo,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2726,06/24/2021 12:00:00 AM,36.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,80000.0,Otros productos alimenticios,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2727,06/24/2021 12:00:00 AM,65.0,Femenino,Afrodescendiente o negro,0,Sin discapacidad,SI,08:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,12:00:00.000-05:00,30000.0,Otros productos nuevos,Subsidiado,A pie,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2728,06/24/2021 12:00:00 AM,78.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,50000.0,Prendas de vestir y sus accesorios,Subsidiado,A pie,NS/NR,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2729,06/24/2021 12:00:00 AM,56.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:30:00.000-05:00,100000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2730,06/24/2021 12:00:00 AM,46.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,10:00:00.000-05:00,300000.0,Otros productos nuevos,No afiliado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2731,06/24/2021 12:00:00 AM,47.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:30:00.000-05:00,18:30:00.000-05:00,0,0.0,False,09:30:00.000-05:00,250000.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",Subsidiado,Taxi Colectivo,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2732,06/24/2021 12:00:00 AM,36.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,09:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,08:30:00.000-05:00,120000.0,Solo ofrezco servicios.,No afiliado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2733,06/24/2021 12:00:00 AM,32.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,07:01:00.000-05:00,18:00:00.000-05:00,0,0.0,False,12:00:00.000-05:00,700000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Transcaribe,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2735,06/24/2021 12:00:00 AM,23.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,10:00:00.000-05:00,100000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2736,06/24/2021 12:00:00 AM,47.0,Femenino,Afrodescendiente o negro,0,Sin discapacidad,SI,08:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,60000.0,Prendas de vestir y sus accesorios,Subsidiado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2737,06/24/2021 12:00:00 AM,31.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,08:00:00.000-05:00,0,0.0,False,14:00:00.000-05:00,30000.0,Otros artículos domésticos,No afiliado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2738,06/24/2021 12:00:00 AM,51.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:30:00.000-05:00,19:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,180000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Taxi Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2739,06/24/2021 12:00:00 AM,40.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:30:00.000-05:00,18:30:00.000-05:00,0,0.0,False,08:00:00.000-05:00,70000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2740,06/24/2021 12:00:00 AM,45.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,50000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2741,06/24/2021 12:00:00 AM,55.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,05:30:00.000-05:00,500000.0,Productos agrícolas,No afiliado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2742,06/24/2021 12:00:00 AM,34.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,08:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,200000.0,Productos agrícolas,Subsidiado,Jeep Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2743,06/24/2021 12:00:00 AM,23.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,NO,07:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,180000.0,Productos agrícolas,Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2744,06/24/2021 12:00:00 AM,24.0,Femenino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,Jeep Colectivo,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2745,06/24/2021 12:00:00 AM,47.0,Masculino,Indígena,1,Sin discapacidad,NO,05:31:00.000-05:00,17:31:00.000-05:00,0,0.0,False,05:34:00.000-05:00,150000.0,Productos agrícolas,Subsidiado,Jeep Colectivo,Primaria completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2746,06/24/2021 12:00:00 AM,29.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:30:00.000-05:00,20:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,Jeep Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2747,06/24/2021 12:00:00 AM,42.0,Masculino,Afrodescendiente o negro,1,Sin discapacidad,NO,05:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,300000.0,Productos agrícolas,No afiliado,Jeep Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2748,06/24/2021 12:00:00 AM,29.0,Masculino,Afrodescendiente o negro,1,Sin discapacidad,NS/NR,08:30:00.000-05:00,17:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,Jeep Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2749,06/24/2021 12:00:00 AM,41.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:30:00.000-05:00,20000.0,Otros productos alimenticios,No afiliado,A pie,Profesional,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2750,06/24/2021 12:00:00 AM,28.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,14:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,50000.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2751,06/24/2021 12:00:00 AM,23.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,12:00:00.000-05:00,0,0.0,False,15:00:00.000-05:00,25000.0,Solo ofrezco servicios.,No afiliado,A pie,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2752,06/24/2021 12:00:00 AM,48.0,Masculino,Indígena,1,Sin discapacidad,SI,08:00:00.000-05:00,10:30:00.000-05:00,0,0.0,False,16:00:00.000-05:00,50000.0,Solo ofrezco servicios.,Subsidiado,A pie,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2753,06/24/2021 12:00:00 AM,34.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,05:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,10000.0,Productos de tabaco,Subsidiado,A pie,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2754,06/24/2021 12:00:00 AM,53.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NS/NR,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,35000.0,Bebidas,No afiliado,Mototaxi,NS/NR,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2755,06/23/2021 12:00:00 AM,55.0,Masculino,Palenquero,0,Física,SI,09:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,08:45:00.000-05:00,40000.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2756,06/23/2021 12:00:00 AM,32.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,19:30:00.000-05:00,0,0.0,False,05:30:00.000-05:00,300000.0,Productos agrícolas,No afiliado,Bicicleta,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2757,06/24/2021 12:00:00 AM,28.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,08:00:00.000-05:00,17:30:00.000-05:00,0,0.0,False,07:00:00.000-05:00,250000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2758,06/23/2021 12:00:00 AM,28.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,07:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,22:00:00.000-05:00,200000.0,Productos agrícolas,Subsidiado,A pie,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2759,06/23/2021 12:00:00 AM,47.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:30:00.000-05:00,15:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,40000.0,Bebidas preparadas,Subsidiado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2760,06/23/2021 12:00:00 AM,47.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,19:00:00.000-05:00,1,0.0,False,14:00:00.000-05:00,200000.0,Prendas de vestir y sus accesorios,Subsidiado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2761,06/23/2021 12:00:00 AM,22.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:40:00.000-05:00,12:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,40000.0,restaurante,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2762,06/23/2021 12:00:00 AM,45.0,Masculino,Ninguno de los anteriores,0,Visual,SI,07:00:00.000-05:00,18:00:00.000-05:00,1,0.0,False,06:00:00.000-05:00,150000.0,Productos agrícolas,Subsidiado,Jeep Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2763,06/24/2021 12:00:00 AM,39.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,05:30:00.000-05:00,70000.0,Otros productos alimenticios,Subsidiado,Jeep Colectivo,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2764,06/24/2021 12:00:00 AM,69.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,07:30:00.000-05:00,40000.0,Bebidas,Subsidiado,A pie,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2765,06/24/2021 12:00:00 AM,78.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,200000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,NS/NR,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2766,06/24/2021 12:00:00 AM,69.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:00:00.000-05:00,19:30:00.000-05:00,0,0.0,,05:00:00.000-05:00,500000.0,Productos agrícolas,Contributivo,A pie,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2767,06/24/2021 12:00:00 AM,44.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,NO,05:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,04:30:00.000-05:00,160000.0,Productos agrícolas,No afiliado,Bicicleta,Primaria completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2768,06/24/2021 12:00:00 AM,32.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,19:30:00.000-05:00,0,0.0,False,05:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2769,06/24/2021 12:00:00 AM,54.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,60000.0,Prendas de vestir y sus accesorios,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2770,06/24/2021 12:00:00 AM,74.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,10000.0,Solo ofrezco servicios.,Contributivo,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2771,06/24/2021 12:00:00 AM,55.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,18:30:00.000-05:00,0,0.0,False,06:00:00.000-05:00,50000.0,Bebidas,NS/NR,Jeep Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2772,06/24/2021 12:00:00 AM,50.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,60000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2773,06/24/2021 12:00:00 AM,24.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,80000.0,Productos agrícolas,Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2774,06/24/2021 12:00:00 AM,55.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NS/NR,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,50000.0,Bebidas,,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2775,06/24/2021 12:00:00 AM,31.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NS/NR,05:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,200000.0,Solo ofrezco servicios.,No afiliado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2776,06/23/2021 12:00:00 AM,60.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,09:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,150000.0,Productos agrícolas,Subsidiado,Bus/Buseta intermunicipal,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2777,06/23/2021 12:00:00 AM,65.0,Femenino,Afrodescendiente o negro,1,Sin discapacidad,SI,06:00:00.000-05:00,06:00:00.000-05:00,0,0.0,False,14:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,A pie,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2778,06/23/2021 12:00:00 AM,44.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,09:00:00.000-05:00,18:30:00.000-05:00,0,0.0,False,08:30:00.000-05:00,50000.0,"Libros, periódicos, materiales y artículos de papelería y escritorio",Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2779,06/23/2021 12:00:00 AM,41.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,09:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,70000.0,Prendas de vestir y sus accesorios,Subsidiado,Bus/Buseta urbana,Primaria completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2780,06/23/2021 12:00:00 AM,58.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,09:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,1000000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Jeep Colectivo,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2781,06/23/2021 12:00:00 AM,60.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:30:00.000-05:00,15:00:00.000-05:00,1,1.0,False,14:00:00.000-05:00,160000.0,Solo ofrezco servicios.,Subsidiado,Jeep Colectivo,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
2782,06/22/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,12:00:00.000-05:00,250000.0,Solo ofrezco servicios.,No afiliado,A pie,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2783,06/22/2021 12:00:00 AM,26.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,19:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,100000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2784,06/22/2021 12:00:00 AM,25.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,17:00:00.000-05:00,200000.0,Prendas de vestir y sus accesorios,Subsidiado,A pie,Primaria completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2785,06/22/2021 12:00:00 AM,52.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:30:00.000-05:00,16:30:00.000-05:00,0,0.0,False,00:00:00.000-05:00,50000.0,Equipos y aparatos de sonido y de video,No afiliado,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2786,06/22/2021 12:00:00 AM,52.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:00:00.000-05:00,15:00:00.000-05:00,0,0.0,False,05:30:00.000-05:00,1400000.0,Carnes,Subsidiado,Bus/Buseta intermunicipal,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2787,06/23/2021 12:00:00 AM,28.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,09:57:00.000-05:00,07:57:00.000-05:00,1,0.0,False,08:58:00.000-05:00,200.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2788,06/23/2021 12:00:00 AM,63.0,Femenino,Ninguno de los anteriores,0,Física,NO,07:36:00.000-05:00,06:36:00.000-05:00,1,0.0,False,08:37:00.000-05:00,300.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2789,06/23/2021 12:00:00 AM,55.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,03:26:00.000-05:00,09:26:00.000-05:00,1,0.0,False,09:28:00.000-05:00,40.0,Productos de tabaco,Subsidiado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2790,06/23/2021 12:00:00 AM,44.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,07:17:00.000-05:00,1,0.0,False,05:00:00.000-05:00,500.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2791,06/23/2021 12:00:00 AM,53.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,06:06:00.000-05:00,03:06:00.000-05:00,1,0.0,False,04:09:00.000-05:00,180.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
